id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
ins-2,-2.7519896,2.9104857,-3.061013,2.972342,-0.6132061,-1.5811838,-2.1263964,-0.5841586,1.2715948,1.9378399,2.9953887,3.3394606,2.082664,7.41247,-1.1963336,6.643567,-1.6047213,13.860138,-1.8799704,18.598116,-2.5075898,19.746803,1.7436606,26.550655,8.137658,24.166136,6.20079,22.54067,5.026442,25.155571,3.155185,30.833881,0.74030393,37.496517,-2.1367767,24.85602,-4.9648185,25.582573,-7.9589324,20.812555,-9.033638,18.206747,-14.880378,16.470083,-22.850695,15.460923,-23.43237,12.362797,-25.981997,14.984224,-29.914713,10.809751,-35.28918,16.27933,-37.13067,14.779566,-30.768404,17.712595,-25.675194,16.837942,-18.7607,22.289196,-17.444399,26.73975,-18.814743,25.435316,-18.833555,30.430897,-16.035143,27.026796,-15.49503,32.106926,-19.092264,28.518566,-20.059328,26.268433,-20.716623,26.802927,-16.157743,30.35114,-13.965351,31.80299,-10.870405,29.227697,-12.099381,32.431953,-6.954731,32.498676,-6.2972927,35.679165,-2.4656618,31.639582,-0.02261523,30.72448,-5.3092785,29.501522,-8.255505,26.535416,-9.888407,22.627354,-10.899338,28.700527,-16.169964,26.681587,-19.096756,30.484985,-21.582636,29.82884,-27.027792,33.854244,-23.96452,26.077808,-19.510164,27.097975,-19.470886,26.781559,-23.501905,28.040524,-23.650457,24.244467,-22.374561,23.9172,-20.083895,29.502888,-23.605673,25.524193,-20.825237,22.372366,-20.623018,24.087967,-15.684419,25.143457,-10.011232,25.310665,-2.460777,17.275688,-2.8029087,13.833896,-5.249081,18.623436,-8.706843,20.332045,-6.1151767,21.054045,-8.509958,25.89873,-10.345747,26.028818,-14.17573,26.57279,-10.15064,32.97164,-9.04231,26.216719,-2.9696424,32.755997,-14.085729,22.374157,-12.688534,25.085432,-13.6916275,15.240435,-12.302787,13.658025,-13.365567,17.665535,-11.360835,11.002342,-7.807021,5.2391357,-11.274528,5.961645,-9.465325,0.6122307,-3.371512,1.0263671,-8.317597,1.2642925,-14.996003,-0.6324547,-17.354519,4.4469337,-21.031376,5.9359055,-24.609175,1.5704128,-28.262926,-6.3748364,-33.702003,-11.678973,-31.593655,-12.946164,-36.484554,-18.994444,-36.75179,-26.86263
ins-3,-3.659744,2.1905754,-1.0681382,3.0558264,-0.032031406,-0.99833304,-3.4890237,-0.5586971,-0.050409555,2.0452092,1.8615565,3.3734846,1.3758699,8.063078,-2.0473444,7.688979,-2.1406782,12.200921,-3.2289386,19.651608,-2.3984299,18.927734,1.1926897,26.793161,6.085458,24.989037,5.7715006,22.713327,4.563056,27.224823,1.7825328,30.921131,0.4063625,36.1914,-1.8824092,26.866604,-4.9979343,26.053726,-8.752287,20.745663,-7.294181,17.065557,-16.128231,15.685875,-23.45058,16.635773,-24.039927,15.1327505,-26.175909,17.030546,-32.06272,12.394324,-37.025208,15.322722,-35.937256,15.624482,-31.188448,15.831835,-24.335152,16.112034,-17.170244,22.96946,-18.264465,27.371367,-18.956114,26.903242,-17.448778,30.721258,-15.617241,28.389841,-18.108027,32.942673,-18.258596,29.326675,-19.379797,25.652489,-20.152931,25.050268,-16.230936,31.062378,-14.637925,30.403688,-12.535203,29.263567,-13.416334,30.54301,-6.748543,34.155308,-4.7033124,35.72359,-3.819452,29.82605,0.3057103,28.887774,-6.310011,29.691286,-10.071055,26.83579,-9.974065,24.278513,-11.15155,30.239307,-15.182731,28.323078,-21.11304,32.315376,-21.770731,32.319286,-24.738462,33.992683,-24.790985,25.890768,-20.329647,27.546038,-18.697515,25.178782,-24.531343,26.913364,-24.68988,23.43621,-23.474415,23.569872,-20.296364,30.729046,-23.072302,26.34572,-20.35115,22.911129,-20.835493,24.902905,-15.34902,25.902159,-9.899567,24.358103,-1.9986135,16.968994,-2.172543,13.800029,-6.5354643,18.911777,-9.555285,19.754114,-6.9739337,20.504974,-8.794854,25.700464,-11.00017,26.483809,-13.593614,26.029253,-10.763946,33.222637,-8.310505,26.202372,-3.2546692,32.806534,-14.772114,23.102633,-12.218369,25.669102,-12.433553,15.003002,-11.262538,12.926635,-13.28283,16.754265,-10.512695,11.35848,-7.181866,5.2303724,-11.867397,6.204407,-9.95206,0.8444874,-3.3245418,1.9567955,-8.347972,0.7469749,-15.3776245,-1.0300798,-17.096428,4.2243547,-20.826445,5.7880263,-24.742788,1.7298703,-28.351637,-6.360361,-32.814766,-11.880058,-41.868736,-15.774386,-36.695255,-19.177,-36.621117,-26.717548
ins-4,-4.612479,3.8562906,-3.2146907,2.6758082,0.49063733,-0.2896818,-1.6434994,0.17116202,1.3037962,2.8066936,3.6823845,4.0698743,2.8563082,9.136477,-1.0596105,8.835354,-0.75805724,14.299687,-1.3492987,19.002754,-2.1253095,19.85241,1.4055113,25.954397,8.503603,24.43589,6.3710184,21.90768,4.926466,25.55611,2.3633323,30.564102,0.2673904,38.02514,-3.3212214,26.356283,-5.2658396,27.0777,-8.148553,20.8526,-8.185941,19.099964,-15.55256,15.313955,-22.314686,16.171583,-24.24511,13.275134,-25.677736,15.869235,-30.909824,11.520261,-35.55366,15.982106,-36.164818,14.385514,-30.837065,16.417727,-25.140476,16.69041,-17.913973,22.402655,-17.725266,26.43333,-18.855726,25.988464,-18.84318,31.36033,-15.218507,27.5407,-17.108356,32.11397,-17.587961,29.088522,-19.32554,27.393639,-19.99498,25.853207,-15.936354,29.810816,-14.561901,32.477894,-10.826781,30.232775,-12.180343,31.049051,-6.532448,34.125076,-6.183548,36.465523,-3.5903604,29.350395,0.06563283,29.4286,-6.804109,30.028963,-9.46743,26.964674,-9.708424,23.531307,-11.766401,29.988882,-15.945082,28.076355,-21.108343,32.352604,-21.595129,31.533169,-25.48935,33.363075,-25.66925,26.638765,-21.496706,28.18512,-18.444315,27.34741,-22.333364,27.528723,-23.797962,22.831303,-22.224722,23.139029,-20.633547,29.866768,-22.657612,25.624655,-20.135386,22.34181,-21.449945,24.133001,-15.447409,24.797499,-10.374409,24.974318,-1.7236247,17.718191,-2.7355165,14.528821,-5.6794376,17.908745,-8.591911,19.604378,-5.841185,20.593735,-8.611979,24.855827,-10.575979,26.906786,-13.339358,26.38714,-10.5240965,33.168667,-9.484517,25.9334,-2.440555,33.367405,-13.953681,22.96323,-13.207031,25.449059,-13.441247,15.4886675,-12.259045,13.832723,-12.854087,17.455647,-10.987067,11.164855,-8.041822,5.557594,-11.20034,6.1324763,-9.341246,0.632704,-3.034993,1.0403109,-8.290585,1.4229109,-15.485979,-0.7139608,-17.554787,2.7166004,-20.48201,6.093608,-25.232183,1.6484238,-28.102142,-6.9271235,-33.641285,-10.908998,-31.286139,-12.864666,-37.393536,-19.99291,-34.364742,-31.560007
ins-5,-4.158699,1.8856968,-1.6545517,2.6139014,-0.5918129,-1.4091685,-3.4218512,-0.892243,0.81957054,3.1115582,2.0315688,4.089026,1.4026779,8.294481,-2.1511266,7.4068165,-1.5110464,12.380575,-2.8586082,19.41372,-2.2476482,19.039272,1.0480126,26.51,6.036004,24.751915,5.697621,22.81283,4.378398,27.30853,1.7720662,30.960217,0.19761024,35.961647,-1.9194036,26.86583,-4.868223,26.39257,-8.588882,20.483685,-7.365719,17.058174,-16.013098,15.804951,-23.12596,16.810616,-23.861395,14.605145,-25.81566,16.470566,-30.818308,11.913428,-36.91228,15.668415,-35.62857,15.580986,-31.063429,16.726282,-24.705173,16.269548,-17.311338,22.2235,-18.367414,26.732374,-19.096464,26.541176,-18.20991,30.671217,-15.067621,28.333202,-16.65531,33.023403,-18.018784,29.432835,-18.142063,26.23252,-19.614124,25.496971,-16.342789,31.336775,-14.676868,29.871214,-12.27883,29.497683,-12.638869,31.505867,-6.391522,35.036354,-4.7607546,35.44517,-3.768967,30.290438,0.008243196,28.74437,-6.583363,29.455357,-9.437378,27.407171,-10.462571,23.603054,-11.113727,30.155092,-16.235073,28.352589,-21.743563,32.439873,-22.36429,31.619383,-25.021725,34.008114,-24.359919,25.82537,-20.04239,27.15008,-19.620316,26.253428,-24.296434,27.603998,-23.81759,24.39325,-24.018137,23.696302,-20.017979,29.852617,-23.659643,26.076525,-19.833454,23.45703,-20.465418,24.33294,-15.375757,25.605644,-9.990343,25.18277,-2.2875812,17.027369,-2.0224223,13.930904,-5.7011013,19.159515,-9.16019,19.916172,-6.8637376,20.56058,-8.94066,25.951578,-10.69832,26.470427,-13.793751,26.209187,-10.631436,33.143093,-8.639105,26.129261,-2.9681783,32.757294,-14.115831,22.788769,-12.458466,25.54205,-13.2912445,14.887848,-12.52888,14.214169,-13.181241,17.551228,-11.11723,11.275151,-7.887213,4.955054,-11.503027,6.217653,-9.666566,1.2227759,-3.342304,1.4405413,-8.314566,0.90420306,-15.248676,-0.83866924,-17.167461,4.3416123,-20.883617,5.7542906,-24.79275,1.883562,-27.9991,-6.1892104,-33.426254,-11.552356,-41.278664,-15.8414,-37.175785,-18.729101,-36.52893,-26.593468
ins-6,-5.3879967,1.5720924,-3.4754894,0.5659199,-1.5417536,-0.93813163,-3.721346,-1.0462824,1.4075968,3.2899182,2.1764681,3.8418968,1.0288683,8.50931,-0.96410227,7.9010053,-2.1440258,13.10365,-1.8211266,19.088495,-2.164862,19.444597,0.542371,25.875,8.236884,24.901731,6.0832624,21.660545,4.184692,26.027378,1.8145701,31.357931,1.0945767,38.6223,-2.7179275,25.170223,-4.9482856,27.459034,-7.414533,20.294064,-8.796518,17.307577,-14.187047,16.603985,-21.465937,14.920313,-24.561945,12.371456,-24.493332,14.560983,-30.369223,10.999966,-35.102364,16.985678,-36.67853,13.114682,-32.079506,17.389656,-25.821276,17.642672,-18.30185,21.705194,-16.512348,26.808222,-18.258615,25.098387,-19.352707,31.038622,-16.882359,26.75378,-16.342888,31.301767,-19.544872,28.889353,-20.126919,26.839962,-20.792171,25.916464,-15.330994,29.655287,-14.783702,32.23079,-9.9537115,30.019201,-11.4614,31.781279,-6.3658524,32.808205,-6.646376,35.730278,-2.4049437,30.544191,-0.16732343,30.451044,-5.835903,29.442234,-8.744625,26.600069,-9.932751,23.34293,-10.483371,28.634855,-16.184978,27.392082,-19.917486,31.420237,-22.01127,30.610538,-26.43089,33.722477,-24.59255,26.466496,-19.527542,27.837965,-19.069683,27.0976,-23.044409,27.955719,-23.56696,24.535425,-22.155401,23.706703,-20.657799,29.470629,-22.786936,25.577404,-20.899776,22.458242,-21.115284,24.04238,-15.683574,24.933357,-10.106261,24.627733,-2.0501356,17.730736,-3.0039585,14.379988,-4.823324,18.311619,-8.727469,20.113768,-5.5166965,20.85267,-8.184662,25.659264,-10.355605,26.199015,-13.922647,26.395935,-10.041392,33.05835,-9.026604,26.250246,-2.554434,33.57128,-13.753621,22.287619,-13.232049,25.288664,-13.324041,15.520288,-12.420638,13.73799,-12.849453,17.384764,-11.707315,11.404484,-8.128796,5.7248693,-10.923475,6.353869,-9.168717,0.99509305,-3.1164615,1.0690973,-8.248974,1.1161472,-15.117709,-0.72609824,-17.518425,4.235002,-21.350163,6.0097036,-25.102375,1.4062865,-28.19449,-6.6929417,-33.745113,-11.369523,-31.522282,-13.101623,-36.455116,-18.967915,-39.590023,-32.768177
ins-7,-4.519515,1.021936,-2.1815014,1.2382475,-0.2238269,-2.3453782,-3.0423174,0.11394209,0.14619789,3.0510218,0.9779001,3.771031,2.150626,9.181322,-1.7369776,8.634152,-0.5127298,13.386902,-2.8108242,18.193258,-2.9418848,19.90785,0.87032384,25.975048,7.505816,24.208658,5.1343975,22.071747,4.1279807,25.685331,2.6293774,32.024235,1.868514,37.38787,-3.0759962,24.97206,-4.3238506,26.995731,-6.7797937,21.042564,-8.085467,17.180023,-14.386428,15.92886,-22.915806,15.132515,-25.195406,13.173775,-24.995338,15.169853,-29.378866,11.683803,-36.17196,16.712702,-36.979156,15.550861,-31.390465,17.658466,-25.662924,16.506447,-18.468472,22.55912,-17.714144,27.388796,-18.438465,27.24585,-17.765974,30.356478,-14.722536,28.119118,-17.647346,32.8676,-17.947254,28.263355,-18.532583,24.823189,-19.129791,25.86344,-16.137012,31.779142,-13.925836,29.90086,-11.323655,28.583498,-12.607583,32.855637,-7.5186825,34.52309,-5.080794,34.482788,-3.6587486,31.187387,-0.9634502,30.627045,-5.8258286,28.472815,-9.130622,26.248896,-9.631495,22.28454,-11.667607,29.098158,-16.6287,27.61957,-20.251429,31.70684,-22.44988,31.349014,-26.902218,32.924004,-24.571669,26.325737,-19.774015,27.415306,-19.019594,26.428516,-23.320549,28.230007,-23.384623,24.33253,-22.423632,22.796999,-20.544188,29.611628,-23.336435,25.823,-20.818417,22.014072,-20.899092,24.105818,-15.682852,24.923367,-10.058788,24.520113,-2.2295592,17.546679,-2.762969,14.14317,-5.1443834,18.23027,-8.745079,19.89354,-5.677389,20.98654,-8.364349,25.094055,-10.2507515,26.648079,-13.748952,26.681335,-9.817683,33.39397,-9.050745,26.189331,-2.8692193,33.173374,-13.927683,22.450787,-12.615879,25.20909,-13.192868,15.431918,-12.385561,13.703083,-13.4405155,17.2592,-11.511262,11.002018,-7.24684,6.070656,-11.657697,5.3369985,-10.819615,1.2538164,-3.911537,1.7081463,-8.871929,0.33261535,-16.184277,-0.9284398,-17.125519,3.7131684,-20.129345,6.715925,-26.272879,1.65516,-26.79884,-6.6028566,-32.49989,-12.221352,-33.00612,-13.515948,-35.25916,-35.957977,-36.889313,-26.09822
ins-8,-5.8962727,1.1703275,-4.087293,1.360195,-1.9118563,-1.9194856,-3.9368103,0.5317614,-0.36711225,3.9418538,1.1086228,2.437242,1.4148334,7.490727,-2.2979214,6.564758,-2.0129173,12.263416,-1.688268,17.651072,-1.6102558,19.156172,-0.7607334,26.420094,6.9531326,24.522257,5.1837554,23.96473,5.2802324,27.73425,1.4913784,29.59637,-0.798044,36.540188,-1.7663509,25.394154,-3.8514533,26.140308,-7.9488826,20.196161,-7.429923,16.455479,-15.249728,16.406767,-23.245827,16.002161,-23.62906,12.098885,-25.820202,14.916623,-30.579859,10.552555,-34.7932,16.69257,-36.163986,14.428138,-31.418932,16.78786,-26.166996,16.680199,-18.930075,22.072453,-16.586477,27.313341,-18.445118,25.71456,-18.711245,30.754278,-15.873908,26.844946,-15.844306,32.3159,-18.826752,28.368212,-19.417343,26.483894,-20.883036,25.46203,-16.465876,29.52058,-13.524164,32.292793,-10.249642,29.43063,-11.689976,31.59904,-6.816558,32.782646,-7.125615,35.298897,-2.6159742,30.700089,0.12824668,30.603748,-5.7799926,29.303154,-8.640618,26.878283,-9.914395,23.073868,-10.751699,28.849152,-16.051693,26.918179,-19.866018,31.267414,-21.949713,29.988897,-26.218853,34.03798,-24.179182,26.242699,-19.32565,27.499874,-19.300072,26.808605,-23.436247,27.586113,-23.714544,23.995647,-22.200583,23.5925,-20.364405,29.33638,-23.68796,25.241226,-20.915178,22.670792,-20.94982,24.446882,-15.977239,25.362644,-10.647668,24.706553,-1.4961216,16.835812,-3.0395124,14.098404,-5.0766516,18.509037,-8.710982,20.329092,-5.811273,20.326832,-8.362093,25.640303,-10.434818,26.148634,-14.089296,26.532887,-9.850955,32.694687,-8.745433,25.814573,-2.7113564,33.75287,-14.680104,22.107357,-12.912642,25.916515,-13.353373,14.807263,-12.045026,13.675944,-13.5042925,17.354141,-11.482515,11.161303,-8.2314625,5.281725,-11.311209,5.818655,-9.690716,0.5419954,-2.4495056,2.0928683,-8.843107,1.3440574,-15.595783,-0.22915068,-17.983383,3.3243902,-28.24371,7.644602,-25.849451,1.1338391,-27.713932,-6.9762306,-33.507145,-11.175558,-31.761648,-13.215309,-35.321728,-18.346592,-34.25326,-29.349386
ins-9,-3.8492262,4.040306,-2.6109164,2.241332,-1.3888888,0.19906943,-1.3941733,0.052761663,1.5291488,2.8271708,3.6841168,3.645521,2.9760754,8.761842,-1.2966864,9.037162,-0.08843982,13.865255,-1.1078268,19.262619,-2.4644542,19.82151,0.45359516,25.533089,8.112866,24.777288,6.5400453,21.768103,4.663853,25.868336,2.3228354,31.169575,0.94675124,38.468975,-3.311638,25.630287,-5.082367,26.979843,-7.264788,21.292116,-8.595262,17.668322,-14.322855,16.767885,-21.692806,14.80415,-24.577137,12.80595,-24.393013,14.702709,-30.171453,11.242851,-35.31913,16.762869,-36.78668,13.326384,-32.02653,17.337288,-25.860622,17.341702,-18.297485,21.804659,-16.90889,26.890968,-18.158243,25.238583,-19.195059,31.13181,-16.71304,26.955576,-16.511953,31.071424,-19.527042,28.87825,-20.297155,27.074347,-20.591448,25.99322,-15.406712,30.093634,-14.583573,32.143326,-10.464043,30.351377,-12.297284,31.153177,-6.708471,33.694664,-6.0976176,36.29571,-3.6232655,29.585335,-0.19977649,29.858715,-6.6073265,29.9654,-9.702528,27.00457,-9.557601,23.69434,-11.371031,30.19792,-15.59001,28.263977,-21.175018,32.360134,-21.704287,31.569904,-25.173683,33.637344,-25.076014,25.853899,-20.556984,27.41819,-18.745127,25.696917,-22.648685,27.467983,-24.105207,23.40124,-22.77993,23.27521,-20.590397,30.41514,-22.860235,25.962988,-20.490088,22.587055,-21.390545,24.212112,-15.212849,24.868868,-10.151377,24.28915,-1.7893469,17.528896,-2.6275163,14.694526,-5.7232633,17.782341,-8.820578,19.62945,-5.929911,20.615503,-8.634532,24.889103,-10.644279,26.885918,-13.422326,26.45203,-10.247919,33.42579,-9.352154,25.773184,-2.7386136,33.289364,-13.987561,22.894413,-12.799654,25.557402,-13.435599,15.58465,-12.056193,14.036379,-12.791231,17.377304,-11.255763,11.387133,-8.092969,5.7447796,-10.866005,6.1692867,-9.522434,0.76743513,-3.0941277,1.2377425,-8.088786,1.2596619,-15.275166,-0.6294693,-17.615067,4.33448,-20.54539,6.047041,-25.054226,1.4434354,-28.04547,-6.531489,-33.81597,-10.92121,-31.61735,-13.206052,-34.300465,-36.806286,-35.08524,-30.091429
quick-0,-5.261557,1.1927861,-4.0994987,2.5215058,-0.41495496,0.64738554,-1.7303878,-1.5708486,-2.4873028,2.2082655,2.8466403,6.1006727,-1.1709409,7.6167464,-3.8219924,8.468892,1.1178256,11.752885,-1.6672218,16.018396,-4.0620365,20.421572,2.0988872,24.086384,7.403179,22.538527,7.2073016,24.399824,6.2237115,27.500257,3.3098974,29.258204,-1.4412758,36.32437,-0.87691844,27.262342,-2.452292,25.524574,-7.740849,22.324375,-5.2949,18.517336,-17.22852,16.55289,-22.47235,17.771149,-23.2203,14.574532,-25.09203,17.08537,-29.650806,13.074298,-34.564697,14.794272,-34.142017,13.204577,-28.806051,14.580099,-22.30848,15.904757,-15.498942,20.870762,-18.96497,24.425192,-20.834324,28.292917,-17.854937,27.821508,-17.83893,30.164959,-17.553583,34.953022,-18.714376,32.7507,-15.588905,24.459967,-18.156918,28.806519,-20.35122,29.902458,-16.3923,27.561752,-14.59402,32.116825,-13.23122,26.880806,-11.00298,34.704372,-2.9804134,32.481747,-7.3502336,31.296228,-0.71277505,33.581985,-1.498223,27.790186,-5.825029,25.032478,-7.3290873,20.755272,-12.578706,27.140215,-17.996267,25.275593,-19.942812,28.922638,-23.493565,27.566507,-28.214727,31.128834,-24.526632,27.902002,-20.592508,29.814766,-16.281923,28.585835,-21.2098,24.777937,-23.316694,19.956686,-21.990862,21.482862,-18.036802,24.548447,-20.811369,20.603626,-15.911235,16.622751,-18.485813,20.86883,-17.931458,21.141361,-15.879932,20.984163,-14.451803,24.790548,-8.766595,22.318504,-11.244905,11.840563,-13.027513,14.074331,-15.0381775,17.537104,-17.697517,17.98542,-16.512825,13.426121,-11.183567,19.175348,-12.125268,18.542034,-13.421941,11.673041,-12.7039995,6.9000034,-10.915101,7.3559165,-14.966333,12.085158,-13.381614,9.12436,-9.733951,9.0243225,-7.6053696,7.024602,-11.373728,4.3673773,-15.913588,0.8222604,-21.873318,4.576743,-19.97088,7.6060586,-14.378001,3.9743063,-18.052137,6.6040435,-18.078367,16.856054,-18.834366,14.087598,-28.5734,7.7377043,-30.721556,5.1559205,-36.59542,-0.36070955,-39.94713,-9.096425,-41.477844,-15.965693,-33.656715,-36.854504,-34.679573,-31.52123
quick-1,-5.3159747,2.9136717,-3.1340272,2.0074167,-0.97929376,-0.30905566,-1.8382362,0.606007,-0.34821764,2.8654816,2.9692285,3.772058,1.9190435,8.606314,-3.4477687,9.408921,0.60178095,12.030328,-1.4612606,16.330755,-4.357173,21.192352,2.165707,23.85979,7.3178453,21.881481,7.687277,24.850975,7.178444,28.232918,3.0646243,28.819271,-2.2304251,35.906635,-0.28337988,27.828047,-1.6236719,25.549812,-8.335421,23.237324,-5.5859647,18.451862,-17.365234,17.8654,-22.152752,18.664465,-22.198637,14.167335,-26.315609,18.993544,-29.924587,13.639488,-34.163998,13.0117,-34.10588,14.096162,-29.439142,15.617653,-23.76264,16.80646,-17.209805,20.961205,-17.57845,24.879734,-20.928999,26.622011,-18.142117,29.177086,-16.756672,29.619276,-17.360203,34.87338,-18.631918,32.13977,-15.924995,24.71661,-17.431292,28.935673,-20.549099,30.226898,-16.56485,27.97835,-15.007113,31.407446,-12.771996,27.080492,-10.74015,34.433296,-2.952755,31.906982,-7.3657956,32.017876,-1.3065135,34.041737,-1.2999766,28.541422,-5.0009513,24.690762,-6.7295504,20.156183,-12.532722,26.136406,-18.498035,24.320765,-19.194239,28.13086,-22.598518,26.736729,-28.800518,29.56194,-24.209318,29.261143,-19.849178,31.128395,-15.790696,29.678638,-20.344925,24.610334,-22.388155,19.689209,-21.404297,20.240728,-16.870518,25.56675,-21.398615,21.329885,-17.365824,17.739918,-16.771454,19.41725,-16.17066,21.152514,-14.437624,22.409504,-12.70279,24.825619,-10.895596,22.146227,-12.701916,12.154941,-13.107064,13.0322695,-14.406176,17.266554,-18.83072,17.927755,-14.653375,15.420013,-10.49691,18.06918,-10.626785,17.228777,-14.459402,10.007474,-15.622218,6.001546,-11.875844,8.075305,-13.323972,11.692067,-13.6063175,9.947898,-10.377627,9.029326,-7.190753,7.807772,-11.572405,4.370719,-16.909767,1.4053118,-21.500328,5.2583313,-20.316236,5.7375283,-16.418285,4.1345663,-18.102453,5.6309786,-17.676256,17.580963,-20.036474,15.720325,-27.38082,7.0835896,-31.612375,5.751696,-36.66651,-1.3153558,-38.986393,-8.709041,-41.207657,-17.256378,-33.923058,-37.67718,-35.664825,-29.934055
quick-2,-3.4740422,0.40820417,-4.0226464,3.1603303,-0.62943906,1.0084718,-1.475465,-1.8760256,-2.425751,2.72029,3.2639177,5.8386993,-1.4319386,8.154894,-4.2483416,9.287876,1.3568742,11.103681,-1.5497857,15.357876,-5.0421047,21.103508,2.0247743,23.304064,6.9528923,21.334112,7.5474267,25.47557,7.3673153,27.922201,3.0155795,28.343351,-2.0202696,35.52687,-0.6389686,28.00841,-1.363721,25.339392,-8.288438,23.457739,-5.194748,18.793001,-17.664755,18.096462,-22.130573,19.166048,-21.776987,14.936331,-26.243288,18.51197,-30.287054,13.774093,-34.49462,13.507133,-33.677776,13.426058,-28.491491,14.806708,-22.409534,16.112831,-16.026863,20.694283,-19.542694,24.479027,-21.141092,28.093014,-18.314718,27.95655,-17.774275,31.14367,-17.76858,35.143627,-18.90578,32.51396,-16.035154,24.397152,-17.8989,29.124214,-20.417757,29.840258,-16.597258,27.786139,-14.647705,32.006603,-12.967323,27.096182,-10.640272,34.923874,-3.1186018,32.575638,-7.115237,31.436678,-0.9262734,33.522415,-1.5908009,28.210453,-5.4629793,24.36788,-7.6020107,20.37405,-12.904172,26.620714,-18.523233,24.964087,-20.720604,28.139889,-23.19925,28.067274,-28.875702,30.83076,-25.132633,28.832264,-21.088024,29.924953,-16.508709,28.98517,-20.982265,26.053135,-23.177855,19.046682,-21.478607,21.210682,-17.89018,24.500875,-21.10878,22.433258,-17.370407,18.506233,-17.12003,20.236298,-17.240013,20.33015,-15.752582,21.108644,-13.77664,25.466042,-9.264129,21.606472,-12.007393,12.464877,-12.607449,12.957436,-15.214393,18.109423,-18.357487,17.112251,-15.799155,14.435042,-10.620866,18.100246,-10.936854,16.36253,-15.933224,10.781462,-14.834111,7.157353,-12.413178,8.46222,-13.644097,11.954465,-13.349328,10.082408,-10.660092,9.197653,-6.7612915,6.7063413,-12.449971,5.492704,-16.050325,1.3415922,-22.005526,4.249164,-20.250654,6.401496,-15.5501375,3.2613697,-17.957401,6.035363,-17.778307,16.28393,-18.369724,15.902124,-28.703476,8.11597,-31.664524,4.185491,-38.24096,-1.7679805,-38.58203,-8.41994,-41.413067,-17.711132,-34.619865,-36.79632,-33.460007,-30.137358
